FromY,ToY,MeanY,ClassName,ClassValue,DEL,DES,Ellenallas10,Ellenallas40,Gamma,Laterolog,Magneses,Neutron,Nyiro,Primer,Tavolsag,TermPot
829.51,830.25,-829.88,agyagkő,6,2.6600001,2.6400001,113.1999969,252.3500061,21.3500004,395.8500061,-2.8696301,29.9899998,2664.909912,4813.359863,-829.9,1929
830.25,830.28,-830.265,agyagkő,6,2.6500001,2.6199999,141.8200073,327.6000061,21.2900009,480.6099854,-2.8554499,28.4099998,2738.780029,4961.299805,-830.3,1693
830.28,830.38,-830.33,agyagkő,6,2.6500001,2.6199999,141.8200073,327.6000061,21.2900009,480.6099854,-2.8554499,28.4099998,2738.780029,4961.299805,-830.3,1693
830.38,831.28,-830.83,breccsa,5,2.5799999,2.5799999,128.1699982,284.4599915,19.4099998,354.6790161,-2.8467901,26.3199997,2748.370117,4985.470215,-830.8,1208
831.28,831.46,-831.37,agyagkő,6,2.6500001,2.6299999,87.9100037,139.3899994,19.789999,253.5100098,-2.8627801,24.8600006,2524.149902,4530.279785,-831.4,1027
831.46,831.95,-831.705,breccsa,5,2.5999999,2.6199999,73.7200012,127.9400024,20.4799995,232.1399994,-2.8631699,29.7700005,2473.959961,4469.830078,-831.7,1045
831.95,831.96,-831.955,agyagkő,6,2.6099999,2.5899999,80.25,136.1000061,22.8500004,268.4200134,-2.87023,30.7099991,2480.149902,4519.729981,-832,1156
831.96,832.35,-832.155,breccsa,5,2.6199999,2.6099999,77.9300003,146.2599945,22.6599998,257.5899963,-2.86724,31.1100006,2533.98999,4519.290039,-832.2,1105
832.35,832.43,-832.39,agyagkő,6,2.6500001,2.6300001,84.1699982,142.7599945,22.1700001,321.5899963,-2.8621299,30.5900002,2590.199951,4514.620117,-832.4,924
832.43,832.45,-832.44,agyagkő,6,2.6500001,2.6300001,84.1699982,142.7599945,22.1700001,321.5899963,-2.8621299,30.5900002,2590.199951,4514.620117,-832.4,924
832.45,832.56,-832.505,agyagkő,6,2.5899999,2.6199999,87.3899994,142.7400055,21.2700005,292.8399963,-2.86415,29.75,2587.850098,4494.089844,-832.5,880
832.56,832.61,-832.585,agyagkő,6,2.5899999,2.5999999,86.4499969,141.7799988,21,280.7170105,-2.8606901,29.1800003,2561.870117,4476.319824,-832.6,866
832.61,832.71,-832.66,agyagkő,6,2.6400001,2.6400001,84.5199966,131.3000031,21.3199997,281.6900024,-2.8615401,28.9699993,2529.51001,4498.810059,-832.7,849
832.71,832.86,-832.785,breccsa,5,2.6300001,2.5699999,80.7799988,118.6399994,21.4300003,261.1229858,-2.8527,29.5499992,2496.850098,4530.759766,-832.8,942
832.86,833.54,-833.2,breccsa,5,2.6600001,2.53,61.8199997,105.0599976,19.9099998,179.1100006,-2.83126,29.3099995,2482.790039,4315.120117,-833.2,1153
833.54,834.2,-833.87,agyagkő,6,2.6099999,2.6500001,82.6600037,145.2100067,21.1800003,262.9599915,-2.8679099,32.2099991,2597.399902,4386.689941,-833.9,1194
834.2,834.42,-834.31,breccsa,5,2.5699999,2.6199999,90.9499969,146.9100037,19.5599995,299.6430054,-2.86323,30.9300003,2539.840088,4743.509766,-834.3,774
834.42,834.57,-834.495,aleurolit,7,2.5699999,2.6199999,81.8399963,121.8700027,20.2399998,255.5200043,-2.8590701,29.8199997,2486.629883,4635.850098,-834.5,568
834.57,835.58,-835.075,agyagkő,6,2.5699999,2.5999999,44.6100006,75.6200027,20.3400002,151.7599945,-2.71873,29.1700001,2238.23999,4330.529785,-835.1,700
835.58,835.63,-835.605,aleurolit,7,2.3499999,2.3499999,54.5099983,97.8099976,22.1100006,176.9980011,-2.85848,32.5999985,2339.179932,4319.589844,-835.6,652
835.63,835.73,-835.68,agyagkő,6,2.3699999,2.3900001,52.9799995,94.4599991,22.1900005,217.3800049,-2.8148501,32.5800018,2339.179932,4387.850098,-835.7,669
835.73,835.78,-835.755,agyagkő,6,2.3399999,2.3099999,53.9199982,92.8099976,21.9200001,223.3359985,-2.8587401,32.6100006,2341.889893,4480.790039,-835.8,738
835.78,835.82,-835.8,agyagkő,6,2.3399999,2.3099999,53.9199982,92.8099976,21.9200001,223.3359985,-2.8587401,32.6100006,2341.889893,4480.790039,-835.8,738
835.82,835.94,-835.88,agyagkő,6,2.3199999,2.1100001,51.8199997,97.7600021,23.0799999,185.0500031,-2.8562901,32.1199989,2352.48999,4504.589844,-835.9,785
835.94,835.95,-835.945,agyagkő,6,2.3199999,2.1100001,51.8199997,97.7600021,23.0799999,185.0500031,-2.8562901,32.1199989,2352.48999,4504.589844,-835.9,785
835.95,836.05,-836,agyagkő,6,2.3199999,2.1800001,49.3400002,99.9199982,23.6399994,169.6800079,-2.8686299,32.9199982,2382.02002,4452.319824,-836,811
836.05,836.17,-836.11,agyagkő,6,2.4000001,2.4100001,47.7999992,95.0500031,23.2000008,168.8410034,-2.8087499,33.2799988,2448.639893,4401.759766,-836.1,765
836.17,837.57,-836.87,agyagkő,6,2.5599999,2.5599999,45.7000008,64.7700043,19.5200005,217.2399902,-2.79193,31.8199997,2331.530029,3980.080078,-836.9,690
837.57,837.61,-837.59,breccsa,5,2.5699999,2.5799999,48.8800011,78.3700027,22.6100006,178.2039948,-2.85289,31.4699993,2370.929932,4385.089844,-837.6,511
837.61,837.67,-837.64,agyagkő,6,2.5699999,2.5799999,48.8800011,78.3700027,22.6100006,178.2039948,-2.85289,31.4699993,2370.929932,4385.089844,-837.6,511
837.67,838.89,-838.28,agyagkő,6,2.28,2.3099999,38.6500015,66.8899994,19,131.9550018,-2.8542299,34.4300003,2433.139893,4354.75,-838.3,557
838.89,839.12,-839.005,agyagkő,6,2.24,2.1500001,40.8199997,68.75,21.3600006,156.9199982,-2.82057,36.9099998,2340.179932,4359.279785,-839,614
839.12,839.35,-839.235,agyagkő,6,2.1700001,1.8200001,40.8800011,75.5100021,20.6399994,154.0800018,-2.8413501,38.8699989,2519.179932,4187.25,-839.2,810
839.35,839.39,-839.37,agyagkő,6,2.26,2.0699999,41.4300003,75.8000031,19.9500008,157.0800018,-2.8192101,34.9099998,2659.350098,4475.939941,-839.4,872
839.39,840.22,-839.805,agyagkő,6,2.3299999,2.3,54.0200005,88.0599976,19.3400002,209.8820038,-2.81868,29.1900005,2698.73999,4631.259766,-839.8,803
840.22,840.26,-840.24,agyagkő,6,2.4000001,2.3,53.6199989,100.6299973,20.5799999,182.8899994,-2.7623999,29.5699997,2508.130127,4352.009766,-840.2,788
840.26,840.9,-840.58,agyagkő,6,2.6099999,2.6300001,52.7599983,102.5100021,23.1000004,161.6660004,-2.86903,33.2200012,2700.969971,3788.280029,-840.6,1035
840.9,840.93,-840.915,agyagkő,6,2.4400001,2.5,54.7000008,112.2900009,20.8700008,207.5800018,-2.8434701,30.7399998,2834.719971,4903.890137,-840.9,777
840.93,841.41,-841.17,agyagkő,6,2.4400001,2.4400001,66.8600006,100.7299957,19.710001,257.8599854,-2.83986,25.3800011,2788.090088,4024.540039,-841.2,450
841.41,841.83,-841.62,agyagkő,6,2.4300001,2.4400001,45.6599998,68.6399994,24.8999996,164.7720032,-2.82564,31.6800003,2712.3396,3482.620117,-841.6,282
841.83,841.88,-841.855,agyagkő,6,1.6900001,1.63,28.3800011,58.5200005,19.6400013,110.4900055,-2.85286,39.2299995,2646.505615,3714.929932,-841.9,291
841.88,842.05,-841.965,agyagkő,6,1.62,1.58,26.5300007,60.5,21.8600006,122.2399979,-2.8386199,40.6699982,2619.977051,4013.379883,-842,299
842.05,842.07,-842.06,agyagkő,6,1.54,1.51,25.7800007,60.5200005,21.5400009,117.5230026,-2.8589399,41.5400009,2594.908447,4433.160156,-842.1,305
842.21,842.86,-842.535,agyagkő,6,1.73,1.5,26.5799999,47.4900017,19.3700008,139.2700043,-2.7409201,39.8899994,2500,3711.580078,-842.5,311
842.86,842.93,-842.895,agyagkő,6,1.84,1.51,26.960001,44.4300003,22.5300007,118.4899979,-2.7904999,38.9900017,2663.73999,4935.689941,-842.9,417
842.93,843.54,-843.235,agyagkő,6,2.1299999,2.0799999,27.6700001,42.1599998,23.7399998,120.7600021,-2.7701099,37.2799988,2602.77002,4488,-843.2,447
843.54,843.58,-843.56,agyagkő,6,2.25,2.01,30.7900009,45.5600014,22.9400005,123.4680023,-2.7769201,35.1500015,2635.300049,4462.410156,-843.6,408
843.58,843.7,-843.64,agyagkő,6,2.25,2.01,30.7900009,45.5600014,22.9400005,123.4680023,-2.7769201,35.1500015,2635.300049,4462.410156,-843.6,408
843.7,843.72,-843.71,agyagkő,6,2.23,2.0699999,30.8199997,45.2700005,24.0900002,127.9899979,-2.81744,36.2799988,2651.52002,4466.870117,-843.7,410
843.72,844.32,-844.02,agyagkő,6,2.3099999,2.22,31.9899998,46.7900009,19.8099995,119.2700043,-2.83973,34.0299988,2563.699951,4484.049805,-844,491
844.32,844.53,-844.425,agyagkő,6,2.55,2.47,31.5400009,48.3800011,16.6000004,128.4299927,-2.8521199,33.3199997,2515.320068,4705.25,-844.4,350
844.53,844.57,-844.55,agyagkő,6,2.55,2.4200001,33.4799995,46.5699997,17.3299999,149.2599945,-2.87957,33.0800018,2514.850098,4657.640137,-844.5,362
844.57,845.04,-844.805,agyagkő,6,2.4400001,2.4000001,32.5499992,47.2900009,21.9899998,122.6319962,-2.8431599,33.9000015,2364.330078,4332.930176,-844.8,327
435.13,435.53,-435.33,agyagkő,6,2.6900001,2.73999,23.6900005,87.9899979,24.1700001,148.4100037,-2.8858299,39.4300003,2522.860107,4387.959961,-435.3,-425
435.53,436.18,-435.855,agyagkő,6,2.6400001,2.6900101,24.1399002,90.9197998,25.2199993,150.8099976,-2.8789201,39.4700012,2559.179932,4430.089844,-435.9,-420
436.18,436.47,-436.325,agyagkő,6,2.6400101,2.6800001,24.5799999,92.759903,25.7700005,151.7599945,-2.8781099,37.9599991,2571.52002,4560.77002,-436.3,-425
436.47,437.07,-436.77,agyagkő,6,2.6700001,2.6599901,24.7299995,93.7998962,21.1599998,154.8899994,-2.87534,40.0900002,2601.629883,4487.149902,-436.8,-430
437.07,437.52,-437.295,agyagkő,6,2.6499901,2.6700101,25.5799007,98.4095993,25.3400002,160.7799988,-2.87763,41.4199982,2442,4412.529785,-437.3,-424
437.52,439.35,-438.435,agyagkő,6,2.69999,2.6600001,27.1900005,104.8499985,22.0400009,168.3899994,-2.8607299,35.1100006,2701.790039,4759.229981,-438.4,-423.9989929
439.35,439.37,-439.36,agyagkő,6,2.6100099,2.6399901,26.7600002,102.5599976,22.960001,170.3899994,-2.8659699,36.2799988,2604.169922,4593.910156,-439.4,-417
439.37,439.43,-439.4,agyagkő,6,2.6100099,2.6399901,26.7600002,102.5599976,22.960001,170.3899994,-2.8659699,36.2799988,2604.169922,4593.910156,-439.4,-417
439.43,439.48,-439.455,agyagkő,6,2.6399901,2.6500001,26.7199993,102.3499985,24.2299995,170.6300049,-2.87164,37.3600006,2601.629883,4594.279785,-439.5,-416
439.48,439.5,-439.49,agyagkő,6,2.6399901,2.6500001,26.7199993,102.3499985,24.2299995,170.6300049,-2.87164,37.3600006,2601.629883,4594.279785,-439.5,-416
439.5,439.59,-439.545,agyagkő,6,2.6399901,2.6500001,26.7199993,102.3499985,24.2299995,170.6300049,-2.87164,37.3600006,2601.629883,4594.279785,-439.5,-416
439.59,439.6,-439.595,agyagkő,6,2.68998,2.6600001,26.6900005,102.1399994,25.2000008,170.6399994,-2.8677299,36.6100006,2601.629883,4624.529785,-439.6,-417.9989929
439.6,439.9,-439.75,agyagkő,6,2.6700101,2.72998,26.6499996,101.8300018,24.4699993,170.1000061,-2.8720701,37.1500015,2601.629883,4643.919922,-439.7,-419
439.9,440.3,-440.1,agyagkő,6,2.6399901,2.6900001,26.4200001,100.2900009,22.0699997,168.7100067,-2.8775699,38.0400009,2696.330078,4736.890137,-440.1,-421
440.3,440.81,-440.555,agyagkő,6,2.6600001,2.6799901,25.9099998,97.4502029,20.6100006,165.3699951,-2.87023,35.5900002,2707.280029,4695.189941,-440.6,-423.0010071
440.81,441,-440.905,agyagkő,6,2.6600001,2.72998,25.4500008,95.3702011,22.7800007,163.6799927,-2.8707199,37.6599998,2696.330078,4594.450195,-440.9,-422
441,441.16,-441.08,agyagkő,6,2.6399901,2.6699901,25.1499996,93.9001999,25.4200001,163.0299988,-2.86889,38.25,2658.689941,4632.740234,-441.1,-420
441.16,441.3,-441.23,breccsa,5,2.6500001,2.6200199,24.9701004,93.3802032,26.7299995,162.7799988,-2.8772299,38.8300018,2622.090088,4604.629883,-441.2,-418.0010071
441.3,441.5,-441.4,agyagkő,6,2.6599901,2.6799901,24.710001,93.0400009,24.7399998,162.2799988,-2.87516,38.2799988,2554.280029,4447.200195,-441.4,-419
441.5,441.61,-441.555,agyagkő,6,2.6500001,2.72998,24.7999992,93.8498001,23.8799992,162.8200073,-2.8743501,39.6399994,2537.27002,4427.560059,-441.6,-422
441.61,441.83,-441.72,agyagkő,6,2.6600001,2.6700201,25.0398998,94.639801,24.3099995,162.8999939,-2.87152,39.6599998,2539.679932,4457.879883,-441.7,-423
441.83,442.22,-442.025,agyagkő,6,2.6500001,2.72998,25.6699009,97.9396973,23.8999996,162.7400055,-2.8857601,36.4000015,2589,4531.180176,-442,-425.9989929
442.22,442.26,-442.24,agyagkő,6,2.6600001,2.6100199,25.9400005,99.1798019,23.2800007,161.9700012,-2.8856299,37.8199997,2624.669922,4592.080078,-442.2,-429.9989929
442.26,442.32,-442.29,agyagkő,6,2.70998,2.6099999,26.0300007,99.4598999,25.2099991,161.8399963,-2.8823299,38.5699997,2640.26001,4650.370117,-442.3,-428.0010071
442.32,442.56,-442.44,agyagkő,6,2.6900101,2.6199999,26.0799999,99.6598969,25.7399998,162.3399963,-2.8888099,38.6100006,2648.129883,4678.560059,-442.4,-426.0010071
442.56,442.82,-442.69,agyagkő,6,2.6800101,2.67998,26.0200005,99.8000031,24.5799999,164.25,-2.87183,39.4099998,2640.26001,4531.509766,-442.7,-425
442.82,443.13,-442.975,agyagkő,6,2.6600001,2.6000299,25.9799995,99.3600998,24.4899998,165.1300049,-2.87553,39.5800018,2513.350098,4430.459961,-443,-421
443.13,443.27,-443.2,agyagkő,6,2.6699901,2.6699901,26.0699997,99.6199036,22.5799999,165.9499969,-2.8819201,39.8800011,2464.570068,4473.479981,-443.2,-421
443.27,443.63,-443.45,agyagkő,6,2.6299901,2.70998,26.3698997,100.2799988,23.7000008,166.1199951,-2.8796699,37.6599998,2530.040039,4643.189941,-443.4,-423
443.63,443.93,-443.78,agyagkő,6,2.70998,2.6800101,26.7000008,101.8700027,22.0400009,166.7100067,-2.87831,35.25,2740.659912,4719.470215,-443.8,-425
443.93,444.73,-444.33,agyagkő,6,2.72998,2.68999,26.4400005,102.5500031,21.8999996,170,-2.8676701,40.1599998,2574,4412.580078,-444.3,-424
444.73,444.77,-444.75,agyagkő,6,2.6500001,2.7100101,27.2199001,105.75,24.4400005,173.4400024,-2.8791201,37.2400017,2478.310059,4489.839844,-444.7,-420.0010071
444.77,445,-444.885,agyagkő,6,2.6900001,2.6800001,27.4699993,107.2900009,23.0300007,174.6399994,-2.8717699,37.0999985,2492.209961,4525.919922,-444.9,-418
445,445.13,-445.065,agyagkő,6,2.6300099,2.69999,27.7600002,108.4300003,22.3199997,175.6900024,-2.8673699,36.9700012,2559.179932,4580.75,-445.1,-419.9989929
445.13,446.38,-445.755,agyagkő,6,2.69999,2.6800001,28.5799999,111.7799988,25.3099995,182.0800018,-2.86409,37.25,2611.820068,4672.549805,-445.8,-425.9989929
446.38,446.56,-446.47,agyagkő,6,2.6500199,2.70999,28.4799995,111.2200012,22.5300007,184.6699982,-2.8585801,36.5299988,2677.379883,4564.160156,-446.5,-418
446.56,447.08,-446.82,agyagkő,6,2.6800001,2.6600201,28.4500008,111.1500015,25.25,186.1799927,-2.85709,37.7599983,2650.76001,4604.189941,-446.8,-415
447.08,448.05,-447.565,agyagkő,6,2.6500101,2.6900001,28.7600002,111.9400024,22.8799992,186.8699951,-2.8674901,33.9300003,2712.780029,4759.930176,-447.6,-423.9989929
448.05,448.6,-448.325,agyagkő,6,2.71999,2.6500001,28.5499992,111.4599991,25.7199993,188.4499969,-2.86127,37.3800011,2661.340088,4550.279785,-448.3,-418
448.6,448.77,-448.685,agyagkő,6,2.7,2.7,28.5,110.8099976,21.7700005,187.75,-2.85466,38.2799988,2690.879883,4614.600098,-448.7,-416.9989929
448.77,449.09,-448.93,agyagkő,6,2.7,2.6900101,28.4799995,110.3600006,23.3700008,186.8399963,-2.8577499,35.4700012,2710.030029,4691.509766,-448.9,-419
449.09,449.5,-449.295,agyagkő,6,2.6600001,2.7000201,28.2000008,108.6299973,21.6399994,187.3699951,-2.8539,35.8499985,2783.580078,4813.100098,-449.3,-422.9989929
449.5,449.64,-449.57,agyagkő,6,2.7899799,2.67998,27.8500004,107.0500031,24.5599995,186.7299957,-2.8656099,37.4099998,2757.669922,4698.169922,-449.6,-424.0010071
449.64,449.68,-449.66,agyagkő,6,2.75001,2.6900001,27.7199993,106.4800034,24.0699997,185.8099976,-2.8619299,37.7700005,2743.479981,4670.069824,-449.7,-422.0010071
449.68,449.94,-449.81,agyagkő,6,2.7100101,2.6900001,27.6000004,105.9499969,25.9300003,185.3600006,-2.8561399,39.2200012,2726.649902,4673.790039,-449.8,-421
449.94,450.3,-450.12,agyagkő,6,2.6400101,2.6500101,27.3099995,104.5400009,23.4699993,180.4499969,-2.85989,37.3499985,2707.280029,4666.939941,-450.1,-420
450.3,450.74,-450.52,agyagkő,6,2.6799901,2.6499901,26.9200001,102.8399963,25.7000008,176.5599976,-2.8696201,39.3899994,2650.76001,4631.649902,-450.5,-419.9989929
450.74,450.77,-450.755,agyagkő,6,2.6500001,2.6700101,26.6800003,101.75,24.1299992,174.4799957,-2.86373,41.4300003,2632.439941,4522.259766,-450.8,-423
450.77,450.86,-450.815,agyagkő,6,2.6500001,2.6700101,26.6800003,101.75,24.1299992,174.4799957,-2.86373,41.4300003,2632.439941,4522.259766,-450.8,-423
450.86,450.99,-450.925,breccsa,5,2.6500001,2.71998,26.6200008,101.4000015,25.5300007,174.1399994,-2.8572099,40.0600014,2627.26001,4530.319824,-450.9,-423
450.99,451,-450.995,agyagkő,6,2.6699901,2.6700201,26.5599995,101.1100006,26.4200001,173.4199982,-2.8543701,38.5200005,2627.26001,4565.180176,-451,-424
451,452.08,-451.54,agyagkő,6,2.6300099,2.6599901,26.3299999,101.1600037,27.9400005,173.3300018,-2.86307,38.2400017,2636.479981,4529.660156,-451.5,-425.0010071
452.08,452.21,-452.145,agyagkő,6,2.6700001,2.6600001,27.2199993,106.2600021,24.0200005,174.9799957,-2.8736701,38.75,2640.26001,4589.740234,-452.1,-421
452.21,453.23,-452.72,agyagkő,6,2.72998,2.6900201,28.1499996,110.4300003,24.3700008,178.4700012,-2.8787899,39.25,2522.860107,4451.950195,-452.7,-424
453.23,453.35,-453.29,agyagkő,6,2.7,2.6500001,28.5499992,111.6800003,24.8799992,182.0800018,-2.8576901,37.8899994,2653.399902,4683.009766,-453.3,-426
453.35,453.91,-453.63,agyagkő,6,2.7000101,2.75,28.6499996,112.2600021,23.7800007,183.25,-2.8654799,36.8800011,2666.669922,4665.620117,-453.6,-423
453.91,454.07,-453.99,agyagkő,6,2.68998,2.6600001,28.7900009,112.8199997,23.4799995,185.6600037,-2.8652999,37.2400017,2664,4634.089844,-454,-418
454.07,456.62,-455.345,agyagkő,6,2.6500001,2.6799901,28.9200001,113.5,22.5900002,190.1300049,-2.8573301,38.3499985,2658.689941,4615.979981,-455.3,-421
456.62,456.76,-456.69,agyagkő,6,2.7,2.6800001,29.4099998,114.5199966,20.3299999,190.6000061,-2.86585,32.9399986,2804.070068,4864.359863,-456.7,-426
456.76,457.85,-457.305,agyagkő,6,2.73,2.6400001,28.5300999,110.0500031,22.3400002,187.1300049,-2.85413,34.3199997,2830.860107,4752.910156,-457.3,-421
457.85,458.23,-458.04,agyagkő,6,2.72,2.6199999,27.4500999,104.5199966,22.5400009,179.6799927,-2.8626499,34.0299988,2715.340088,4699.669922,-458,-422
458.23,458.7,-458.465,agyagkő,6,2.6799901,2.6900001,26.2901001,98.5103989,23.0699997,173.0899963,-2.8610899,35.5,2721.090088,4677.149902,-458.5,-428.9989929
458.7,459.15,-458.925,agyagkő,6,2.6700101,2.68999,25.2301006,94.7002029,24.7399998,169.4400024,-2.8731201,40.7299995,2650.76001,4435.390137,-458.9,-425
459.15,459.39,-459.27,agyagkő,6,2.6900001,2.6900001,24.9599991,94.1200027,24.1900005,167.4499969,-2.87029,39.8899994,2574,4414.620117,-459.3,-423
459.39,459.41,-459.4,agyagkő,6,2.7,2.72999,24.9699993,94.419899,24.5499992,166.6300049,-2.8696799,39.6500015,2566.570068,4440.689941,-459.4,-422
459.41,459.73,-459.57,agyagkő,6,2.6800001,2.6500199,25.0599995,95.2798996,26.9300003,166.0500031,-2.8684001,40.4500008,2574,4505.009766,-459.6,-423.9989929
459.73,459.97,-459.85,agyagkő,6,2.6300199,2.6300099,25.2399998,96.2498016,24.7800007,164.7700043,-2.86169,38.3600006,2583.979981,4568.509766,-459.8,-426
459.97,460.05,-460.01,agyagkő,6,2.6300001,2.6799901,25.4599991,97.0298996,23.5300007,163.8999939,-2.8624699,36.6899986,2611.820068,4636.950195,-460,-427
460.05,460.12,-460.085,agyagkő,6,2.68998,2.6600101,25.5900002,97.1900024,24.2700005,163.9499969,-2.8670599,36.8300018,2642.879883,4671.290039,-460.1,-428
460.12,460.18,-460.15,agyagkő,6,2.68998,2.6600101,25.5900002,97.1900024,24.2700005,163.9499969,-2.8670599,36.8300018,2642.879883,4671.290039,-460.1,-428
460.18,460.47,-460.325,agyagkő,6,2.6700001,2.68999,25.6800003,96.9501038,23.0400009,162.0899963,-2.8664501,35.2099991,2718.310059,4740.009766,-460.3,-431.9989929
460.47,460.53,-460.5,agyagkő,6,2.6099999,2.6600101,25.5100002,95.9601974,21.2399998,160.7599945,-2.8696201,35.5299988,2760.52002,4751.100098,-460.5,-429.0010071
460.53,460.75,-460.64,breccsa,5,2.6599801,2.69999,25.3700008,95.1501999,22.2700005,159.6699982,-2.86428,36.7000008,2774.889893,4700.450195,-460.6,-428
460.75,460.86,-460.805,agyagkő,6,2.6900001,2.72998,25.0100994,91.1003036,23.3400002,158.6000061,-2.87293,36.9000015,2737.850098,4658.720215,-460.8,-427
460.86,461.05,-460.955,agyagkő,6,2.6700101,2.78,24.5701008,90.5067978,27.0699997,157.1100006,-2.8745401,36.8600006,2672.01001,4639.109863,-461,-425
461.05,462.28,-461.665,agyagkő,6,2.6500101,2.6299801,23.4099998,85.7101974,23.8299999,152.0200043,-2.8678501,38,2586.48999,4507.529785,-461.7,-427
462.28,462.44,-462.36,agyagkő,6,2.68998,2.6600001,23.3700008,87.6597977,24.1100006,153.25,-2.88117,40.7099991,2492.209961,4410.859863,-462.4,-429.0010071
462.44,462.65,-462.545,agyagkő,6,2.70999,2.6600001,23.4599991,88.4598007,24.1499996,152.8899994,-2.8758399,43.0600014,2478.310059,4350,-462.5,-429
462.65,462.69,-462.67,agyagkő,6,2.6900101,2.6599901,23.6900005,90.2098007,24.7700005,151.8200073,-2.8820601,41.9900017,2462.300049,4332.319824,-462.7,-428
462.69,462.96,-462.825,agyagkő,6,2.6700101,2.6500001,23.8999004,91.0896988,24.2099991,152.1499939,-2.8738599,42.8199997,2476.01001,4391.479981,-462.8,-427
462.96,463.19,-463.075,agyagkő,6,2.69999,2.75998,24.4699001,93.7397003,24.8199997,154.2200012,-2.8712699,43.0699997,2520.479981,4496.160156,-463.1,-425
463.19,463.34,-463.265,aleurolit,7,2.6800001,2.72,24.7999001,95.1597977,24.1599998,155.3999939,-2.88342,40.7799988,2559.179932,4488.330078,-463.3,-428
463.34,463.45,-463.395,agyagkő,6,2.6700001,2.6800101,24.9799004,95.4999008,24.5100002,156.1999969,-2.8789201,38.5800018,2583.979981,4526.390137,-463.4,-428
463.45,465.33,-464.39,agyagkő,6,2.6900101,2.6900001,26.0400009,99.469902,24.3899994,162.6499939,-2.86797,38.9799995,2677.379883,4708.75,-464.4,-426
465.33,465.37,-465.35,aleurolit,7,2.6500101,2.6000199,26.4300003,101.4199982,20.6100006,166.1100006,-2.87134,33.9799995,2766.25,4798.600098,-465.3,-424
465.37,465.41,-465.39,agyagkő,6,2.6600001,2.6299901,26.5,101.7900009,21.5100002,166.1199951,-2.85166,33.8499985,2774.889893,4716.720215,-465.4,-425
465.41,465.76,-465.585,aleurolit,7,2.6700001,2.6599901,26.5699997,102.4899979,22.4599991,166.8699951,-2.8719499,37.7200012,2735.040039,4672.819824,-465.6,-427
465.76,466.58,-466.17,agyagkő,6,2.6300199,2.6500101,26.5599995,101.9499969,22.0699997,167.8999939,-2.8694401,34.9500008,2701.790039,4656.779785,-466.2,-426
466.58,466.62,-466.6,aleurolit,7,2.6800001,2.73998,26.2099991,99.4001999,21.1200008,167.0099945,-2.86043,36.7799988,2682.76001,4656.02002,-466.6,-422
466.62,467.05,-466.835,agyagkő,6,2.6400101,2.6500001,25.9899998,98.5901031,21.6299992,166.8300018,-2.8699901,36.4300003,2688.169922,4610.509766,-466.8,-423
467.05,467.2,-467.125,agyagkő,6,2.6500101,2.6900101,25.7900009,97.3701019,25.1700001,166.7299957,-2.8554299,36.9199982,2712.780029,4651.290039,-467.1,-426
467.2,467.25,-467.225,agyagkő,6,2.6799901,2.6600101,25.6900005,97.2200012,25.1499996,166.5500031,-2.8552001,36.1500015,2712.780029,4632.430176,-467.2,-427
467.25,467.45,-467.35,agyagkő,6,2.70999,2.6799901,25.5900002,97.2600021,23.6700001,166.0599976,-2.85537,36.4599991,2710.030029,4610.640137,-467.3,-427
